scorer,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,Tail,Tail,Tail,Body1,Body1,Body1,Body2,Body2,Body2,Body3,Body3,Body3,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
129,742.934,1585.703,0.9990000128746033,770.609,1604.677,1.0,773.189,1635.363,0.9660000205039978,745.567,1642.49,0.9940000176429749,728.428,1661.714,1.0
130,748.161,1585.703,0.9990000128746033,772.24,1604.677,1.0,779.551,1636.04,0.9829999804496765,745.685,1642.49,0.9980000257492065,728.428,1661.714,1.0
131,748.479,1585.703,0.9990000128746033,772.421,1603.875,0.9990000128746033,779.558,1636.04,0.9089999794960022,745.567,1642.44,0.9990000128746033,728.428,1661.714,1.0
132,748.479,1585.703,1.0,773.617,1602.564,1.0,779.958,1635.598,0.8370000123977661,745.567,1642.44,0.9990000128746033,732.143,1661.714,1.0
133,748.479,1583.633,0.9990000128746033,773.88,1601.501,1.0,779.958,1635.598,0.8100000023841858,745.467,1639.632,0.9990000128746033,732.271,1661.121,1.0
134,748.66,1582.343,0.9940000176429749,776.878,1600.348,0.9990000128746033,780.097,1635.598,0.9269999861717224,745.467,1638.886,1.0,732.557,1660.465,1.0
135,748.66,1582.051,0.9980000257492065,777.137,1598.801,0.9990000128746033,780.203,1635.598,0.9620000123977661,745.467,1638.886,0.9990000128746033,732.562,1660.43,1.0
136,748.66,1581.825,0.996999979019165,777.656,1598.497,1.0,780.241,1636.11,0.925000011920929,756.774,1639.632,0.9980000257492065,732.562,1660.43,1.0
137,749.516,1581.817,0.9929999709129333,778.071,1598.497,0.9990000128746033,788.232,1636.11,0.9890000224113464,756.936,1639.632,0.9710000157356262,732.557,1652.775,0.9980000257492065
138,753.82,1581.607,0.7590000033378601,778.071,1598.801,0.9729999899864197,788.232,1636.11,0.9919999837875366,757.039,1637.344,0.9890000224113464,732.464,1652.626,0.996999979019165
139,755.809,1580.299,0.9789999723434448,779.402,1598.816,0.9679999947547913,788.232,1636.004,0.9900000095367432,757.039,1637.294,0.9990000128746033,732.365,1651.258,0.9990000128746033
140,758.113,1578.61,0.996999979019165,787.722,1603.858,0.9760000109672546,788.232,1635.916,0.8920000195503235,757.039,1636.473,0.9879999756813049,732.365,1650.131,1.0
141,763.347,1578.61,0.9990000128746033,788.468,1604.596,0.9909999966621399,788.232,1635.916,0.9390000104904175,757.039,1636.473,0.9890000224113464,732.365,1650.131,1.0
142,763.818,1578.61,0.9900000095367432,795.377,1613.999,0.9430000185966492,780.363,1635.916,0.9750000238418579,757.039,1636.473,0.984000027179718,732.365,1649.746,1.0
143,833.871,1673.639,0.996999979019165,803.79,1644.96,0.9729999899864197,780.384,1643.465,0.9850000143051147,757.172,1636.601,0.9919999837875366,732.476,1650.131,1.0
144,833.871,1673.936,0.9950000047683716,804.242,1651.075,0.9869999885559082,788.047,1643.763,0.9660000205039978,757.235,1637.05,0.9419999718666077,732.681,1650.562,0.9990000128746033
145,833.871,1674.249,0.9990000128746033,804.242,1651.075,0.9990000128746033,788.002,1644.824,0.9819999933242798,761.914,1641.432,0.9649999737739563,732.868,1651.041,1.0
146,833.871,1674.249,0.9980000257492065,805.34,1651.474,0.9990000128746033,788.002,1645.295,0.9909999966621399,762.001,1641.616,0.9869999885559082,736.259,1651.379,1.0
147,833.871,1673.639,0.9929999709129333,805.734,1652.2,0.9940000176429749,788.047,1645.384,0.9950000047683716,762.023,1641.948,0.9959999918937683,736.491,1651.379,1.0
148,843.152,1666.728,0.9900000095367432,811.859,1652.2,0.996999979019165,788.59,1645.62,0.9950000047683716,762.023,1641.948,0.9950000047683716,736.491,1651.379,1.0
149,844.667,1658.972,0.9940000176429749,811.859,1652.2,0.9679999947547913,789.647,1645.62,0.9629999995231628,762.2,1641.616,0.9750000238418579,736.259,1650.7,1.0
150,844.74,1658.866,0.996999979019165,805.734,1660.853,0.9929999709129333,789.647,1645.62,0.9890000224113464,762.2,1641.616,0.9789999723434448,732.319,1649.911,1.0
151,845.117,1658.972,0.996999979019165,811.859,1661.352,0.9819999933242798,789.078,1645.62,0.9319999814033508,762.2,1636.066,0.828000009059906,732.236,1649.631,1.0
152,845.82,1658.972,0.9929999709129333,812.283,1660.853,0.9829999804496765,789.811,1645.62,0.8379999995231628,762.003,1636.066,0.9470000267028809,732.236,1649.303,1.0
153,846.527,1668.183,0.9860000014305115,812.51,1660.853,0.9279999732971191,789.811,1645.214,0.8669999837875366,762.003,1636.066,0.9049999713897705,732.319,1648.269,0.9990000128746033
154,847.669,1668.183,0.9929999709129333,812.51,1660.996,0.9229999780654907,789.078,1645.009,0.8930000066757202,761.775,1636.244,0.8149999976158142,732.414,1648.269,0.9990000128746033
155,848.78,1668.269,0.9700000286102295,812.51,1660.996,0.9430000185966492,789.078,1645.008,0.9810000061988831,761.775,1636.672,0.9509999752044678,732.414,1648.269,0.9990000128746033
156,849.37,1668.42,0.9890000224113464,812.171,1660.593,0.9599999785423279,788.986,1644.878,0.8240000009536743,756.814,1636.672,0.9599999785423279,732.466,1650.129,1.0
157,850.643,1668.656,0.9549999833106995,804.662,1660.996,0.9900000095367432,779.82,1644.287,0.42800000309944153,756.257,1636.672,0.9679999947547913,732.414,1650.129,1.0
158,850.643,1674.796,0.8849999904632568,804.377,1661.889,0.9700000286102295,779.764,1644.287,0.4860000014305115,756.199,1636.672,0.7910000085830688,732.414,1650.129,1.0
159,849.724,1683.634,0.9340000152587891,804.281,1668.296,0.9810000061988831,779.448,1644.287,0.13600000739097595,756.199,1636.987,0.7720000147819519,732.228,1649.984,1.0
160,850.643,1684.16,0.9459999799728394,804.281,1668.457,0.9909999966621399,779.448,1900.05,0.04699999839067459,356.609,1907.402,0.6060000061988831,731.912,1649.85,1.0
161,850.907,1685.01,0.972000002861023,804.377,1668.488,0.9929999709129333,779.764,1908.544,0.05000000074505806,356.576,1907.852,0.5419999957084656,731.905,1649.137,1.0
162,850.907,1689.654,0.9610000252723694,804.35,1668.737,0.9950000047683716,867.789,1908.583,0.05999999865889549,355.887,1907.852,0.640999972820282,731.712,1649.112,1.0
163,852.043,1691.841,0.9990000128746033,804.585,1668.985,0.9940000176429749,867.791,1908.544,0.07199999690055847,355.887,1907.852,0.5070000290870667,731.711,1648.346,1.0
164,852.043,1692.202,0.9959999918937683,804.842,1670.101,0.9869999885559082,868.014,1900.071,0.07199999690055847,316.029,1907.688,0.6940000057220459,731.711,1648.346,1.0
165,876.85,1693.707,0.9990000128746033,805.79,1676.082,0.9869999885559082,867.791,1900.071,0.13099999725818634,316.029,1907.688,0.5040000081062317,731.711,1648.346,1.0
166,876.85,1697.354,0.9869999885559082,805.933,1676.427,0.9610000252723694,867.789,1900.021,0.04500000178813934,364.142,1907.393,0.5740000009536743,732.231,1648.747,1.0
167,852.043,1698.325,0.9829999804496765,805.933,1676.427,0.9670000076293945,788.253,1644.152,0.0430000014603138,364.142,1907.393,0.40400001406669617,732.451,1649.059,0.9990000128746033
168,848.082,1698.961,0.8939999938011169,810.742,1684.879,0.9070000052452087,788.253,1644.131,0.03700000047683716,179.815,1907.393,0.7139999866485596,736.857,1649.812,1.0
169,833.365,1739.733,0.9940000176429749,811.239,1685.457,0.5870000123977661,788.253,1644.131,0.03099999949336052,172.317,1907.624,0.7490000128746033,736.904,1650.387,1.0
170,830.104,1739.733,0.9959999918937683,819.978,1715.462,0.5360000133514404,1036.054,1644.131,0.03500000014901161,172.317,1908.004,0.4449999928474426,738.038,1650.734,1.0
171,821.386,1739.733,0.9959999918937683,909.002,1715.779,0.9990000128746033,,,,172.317,1908.297,0.3310000002384186,738.856,1652.975,0.9990000128746033
172,821.386,1739.733,0.9789999723434448,909.002,1724.433,0.9980000257492065,,,,364.316,1908.297,0.546999990940094,741.401,1653.152,0.9990000128746033
173,819.129,1739.733,0.9340000152587891,909.002,1724.433,0.9959999918937683,315.81,1908.127,0.017000000923871994,411.94,1908.112,0.4950000047683716,741.401,1659.222,1.0
174,819.129,1738.914,0.9909999966621399,908.881,1724.433,0.9750000238418579,,,,411.94,1908.112,0.47699999809265137,741.647,1659.36,1.0
175,819.129,1748.062,0.7540000081062317,906.942,1724.576,0.7609999775886536,,,,364.359,1908.112,0.5659999847412109,741.401,1659.827,0.9990000128746033
176,858.45,1754.324,0.9549999833106995,899.124,1725.937,0.9819999933242798,891.988,1915.723,0.02800000086426735,364.359,1907.996,0.7440000176429749,741.401,1659.827,0.9950000047683716
177,859.224,1754.421,0.3919999897480011,899.124,1725.937,0.5720000267028809,,,,364.359,1907.996,0.328000009059906,739.568,1659.409,0.9710000157356262
178,859.224,1754.421,0.9729999899864197,899.124,1727.259,0.9850000143051147,868.12,1900.102,0.07400000095367432,364.359,1915.848,0.39399999380111694,740.239,1659.409,0.9179999828338623
179,858.45,1763.936,0.8669999837875366,895.259,1732.251,0.9959999918937683,,,,436.677,1915.848,0.4410000145435333,732.297,1659.409,0.9670000076293945
180,843.022,1764.181,0.45500001311302185,895.259,1732.251,0.9990000128746033,915.415,1699.838,0.5070000290870667,436.677,1908.696,0.5230000019073486,740.239,1659.409,0.9039999842643738
181,843.022,1764.181,0.9470000267028809,893.497,1732.251,0.9990000128746033,915.415,1699.838,0.19200000166893005,428.249,1915.991,0.5759999752044678,740.239,1659.691,0.9430000185966492
182,836.797,1763.936,0.5979999899864197,892.806,1732.251,1.0,915.415,1699.838,0.28299999237060547,428.249,1908.696,0.6209999918937683,747.01,1659.92,0.9789999723434448
183,836.206,1756.602,0.5099999904632568,892.806,1726.17,0.9959999918937683,915.415,1699.838,0.31700000166893005,267.891,1908.332,0.4970000088214874,747.01,1660.154,0.9869999885559082
184,836.206,1756.529,0.26100000739097595,892.806,1709.738,0.9649999737739563,916.425,1699.838,0.14499999582767487,267.891,1908.25,0.5210000276565552,747.01,1660.309,0.9890000224113464
185,844.469,1732.011,0.4390000104904175,898.252,1700.389,0.9829999804496765,,,,267.891,1907.502,0.5839999914169312,747.01,1666.29,0.9959999918937683
186,844.406,1732.011,0.08500000089406967,898.252,1700.389,0.9929999709129333,,,,267.891,1907.127,0.5600000023841858,747.01,1666.374,0.9980000257492065
187,844.406,1732.011,0.4059999883174896,898.252,1700.389,0.9549999833106995,811.518,1660.036,0.06800000369548798,267.891,1907.502,0.8999999761581421,747.372,1666.374,0.9940000176429749
188,844.406,1732.011,0.4909999966621399,897.987,1701.834,0.996999979019165,811.527,1660.092,0.07599999755620956,267.966,1907.502,0.6389999985694885,755.883,1667.467,0.9980000257492065
189,837.169,1738.879,0.953000009059906,897.987,1701.834,0.9710000157356262,,,,267.966,1907.586,0.5669999718666077,757.036,1667.889,0.9980000257492065
190,813.585,1744.764,0.9559999704360962,897.987,1701.834,0.9919999837875366,811.454,1660.006,0.07100000232458115,267.994,1907.734,0.8100000023841858,757.201,1667.467,0.9959999918937683
191,813.585,1744.764,0.9649999737739563,898.122,1701.153,0.9900000095367432,811.467,1660.015,0.017000000923871994,267.966,1907.734,0.6110000014305115,757.226,1667.774,0.9909999966621399
192,813.585,1744.764,0.9350000023841858,898.122,1700.28,0.9990000128746033,932.021,1684.008,0.035999998450279236,267.966,1907.586,0.5529999732971191,757.31,1668.644,0.9950000047683716
193,813.722,1739.224,0.8519999980926514,898.122,1699.508,0.9869999885559082,939.543,1691.952,0.02199999988079071,843.768,1907.586,0.7910000085830688,763.541,1668.31,0.9879999756813049
194,813.722,1739.224,0.7129999995231628,898.122,1699.508,0.9240000247955322,,,,843.768,1907.665,0.5049999952316284,763.874,1667.932,0.9829999804496765
195,813.722,1739.224,0.9169999957084656,899.748,1691.507,0.9459999799728394,,,,794.084,1907.419,0.5630000233650208,764.124,1667.932,0.9800000190734863
196,812.562,1739.26,0.1589999943971634,835.598,1691.507,0.9399999976158142,822.911,1660.28,0.2630000114440918,802.939,1907.419,0.5699999928474426,764.211,1667.932,0.972000002861023
197,812.466,1739.936,0.7149999737739563,835.598,1691.418,0.8619999885559082,827.49,1660.325,0.949999988079071,802.939,1659.335,0.8240000009536743,773.244,1666.888,0.9990000128746033
198,812.466,1748.277,0.6119999885559082,835.598,1691.209,0.9139999747276306,827.491,1660.455,0.996999979019165,802.692,1659.335,0.9539999961853027,773.244,1666.888,0.9990000128746033
199,812.466,1748.41,0.1420000046491623,835.232,1677.002,0.7680000066757202,827.491,1660.65,0.996999979019165,801.292,1659.024,0.9729999899864197,773.244,1666.888,0.9990000128746033
200,,,,835.106,1676.65,0.6499999761581421,827.491,1660.65,0.9900000095367432,801.292,1659.335,0.9490000009536743,773.193,1667.265,0.9990000128746033
201,,,,828.889,1667.246,0.3009999990463257,827.491,1660.383,0.8669999837875366,794.897,1659.521,0.6460000276565552,771.842,1668.614,0.9980000257492065
202,,,,828.889,1667.246,0.039000000804662704,827.491,1660.383,0.4129999876022339,794.897,1659.521,0.48399999737739563,770.995,1668.614,0.9959999918937683
203,,,,828.889,1667.083,0.10400000214576721,827.75,1660.247,0.652999997138977,794.897,1659.339,0.9330000281333923,770.611,1668.614,0.9929999709129333
204,,,,834.932,1667.083,0.19099999964237213,827.75,1660.192,0.7260000109672546,795.085,1659.428,0.5540000200271606,763.892,1667.978,0.996999979019165
205,,,,835.369,1667.246,0.47699999809265137,827.812,1660.192,0.5870000123977661,803.496,1659.428,0.8399999737739563,763.892,1667.722,0.996999979019165
206,,,,835.499,1667.649,0.7429999709129333,827.812,1660.192,0.8190000057220459,804.428,1659.428,0.8159999847412109,770.757,1667.469,0.996999979019165
207,,,,844.913,1667.801,0.847000002861023,827.812,1660.383,0.46299999952316284,810.551,1659.459,0.7599999904632568,770.757,1667.722,0.9980000257492065
208,,,,844.913,1667.806,0.7369999885559082,827.964,1660.39,0.04899999871850014,810.551,1883.899,0.5120000243186951,771.822,1667.722,0.9990000128746033
209,844.005,1659.916,0.05299999937415123,844.913,1668.37,0.6480000019073486,836.334,1660.785,0.08399999886751175,844.023,1907.766,0.5960000157356262,771.822,1668.049,0.9980000257492065
210,,,,844.994,1676.957,0.5740000009536743,843.615,1668.024,0.020999999716877937,844.023,1907.766,0.6010000109672546,771.822,1674.579,0.9990000128746033
211,844.014,1660.012,0.15000000596046448,883.264,1683.368,0.16200000047683716,851.628,1676.349,0.10100000351667404,844.023,1907.766,0.6650000214576721,771.133,1674.638,0.9980000257492065
212,,,,907.445,1683.368,0.44999998807907104,852.404,1676.452,0.12300000339746475,859.221,1907.915,0.7329999804496765,770.57,1674.638,0.9990000128746033
213,,,,907.445,1683.368,0.4000000059604645,851.628,1676.349,0.23399999737739563,859.221,1907.915,0.7570000290870667,770.516,1674.638,0.9990000128746033
214,,,,907.445,1676.873,0.40799999237060547,851.628,1676.349,0.5099999904632568,810.475,1907.157,0.6069999933242798,769.704,1667.442,0.9990000128746033
215,,,,834.325,1676.873,0.3230000138282776,843.854,1667.637,0.1720000058412552,810.475,1900.335,0.7540000081062317,763.832,1667.08,0.9950000047683716
216,,,,834.325,1676.481,0.6399999856948853,835.577,1661.796,0.12600000202655792,810.475,1667.942,0.5260000228881836,763.065,1666.701,0.996999979019165
217,,,,834.325,1676.873,0.8090000152587891,835.559,1661.796,0.6579999923706055,808.13,1667.942,0.7279999852180481,758.968,1666.701,0.9950000047683716
218,,,,835.094,1676.962,0.7089999914169312,835.559,1661.216,0.5180000066757202,804.803,1659.511,0.8389999866485596,758.644,1666.701,0.9980000257492065
219,956.086,1652.076,0.03200000151991844,900.114,1690.866,0.4009999930858612,835.465,1660.995,0.6290000081062317,805.157,1659.511,0.996999979019165,758.644,1666.773,1.0
220,956.176,1652.091,0.0820000022649765,908.806,1690.866,0.6330000162124634,835.197,1660.909,0.6579999923706055,805.157,1666.938,0.9480000138282776,756.791,1666.938,0.9990000128746033
221,956.222,1652.168,0.035999998450279236,908.806,1690.866,0.27799999713897705,835.063,1660.909,0.6460000276565552,804.671,1666.938,0.9869999885559082,756.585,1667.269,0.9990000128746033
222,956.222,1652.246,0.17299999296665192,908.947,1683.309,0.597000002861023,833.166,1660.909,0.8420000076293945,804.402,1666.938,0.9990000128746033,755.77,1667.269,1.0
223,956.243,1652.246,0.07500000298023224,908.806,1682.429,0.9399999976158142,833.11,1660.909,0.9909999966621399,804.671,1667.011,0.9990000128746033,754.45,1667.677,1.0
224,956.243,1652.246,0.36000001430511475,908.806,1677.525,0.7670000195503235,833.11,1660.913,0.9990000128746033,804.671,1667.011,0.9869999885559082,754.029,1668.017,1.0
225,956.145,1652.168,0.023000000044703484,908.809,1677.482,0.6890000104904175,833.166,1661.287,0.9929999709129333,804.709,1667.053,0.9959999918937683,754.029,1668.247,0.9990000128746033
226,956.107,1652.142,0.03400000184774399,908.947,1676.319,0.5249999761581421,834.755,1661.41,0.7250000238418579,804.772,1667.071,0.9950000047683716,747.925,1668.017,1.0
227,956.145,1652.142,0.07199999690055847,908.809,1676.047,0.7519999742507935,835.036,1661.542,0.8550000190734863,804.772,1667.053,0.9900000095367432,747.925,1668.247,1.0
228,956.145,1652.142,0.04899999871850014,915.814,1676.047,0.8989999890327454,835.249,1661.808,0.9290000200271606,804.709,1667.071,1.0,747.836,1668.346,0.9990000128746033
229,,,,915.814,1676.047,0.7630000114440918,860.25,1675.931,0.6050000190734863,804.385,1667.396,1.0,747.836,1668.346,0.9980000257492065
230,,,,915.174,1676.186,0.11900000274181366,860.25,1675.931,0.8880000114440918,804.075,1667.396,1.0,747.836,1668.698,0.9990000128746033
231,,,,908.853,1676.186,0.7149999737739563,844.449,1668.247,0.7609999775886536,802.281,1667.105,0.9990000128746033,747.881,1669.016,0.9980000257492065
232,955.934,1692.148,0.1599999964237213,915.174,1676.186,0.5559999942779541,845.347,1669.034,0.8220000267028809,802.281,1667.105,0.9879999756813049,748.216,1669.094,0.9990000128746033
233,956.154,1699.995,0.2639999985694885,908.853,1676.742,0.9919999837875366,844.449,1668.247,0.9319999814033508,795.335,1666.958,0.9950000047683716,748.432,1669.695,1.0
234,956.243,1700.041,0.2290000021457672,908.853,1676.742,0.4490000009536743,843.909,1668.247,0.9340000152587891,795.335,1659.18,0.9390000104904175,753.099,1669.695,1.0
235,,,,915.302,1675.909,0.37299999594688416,844.449,1668.558,0.9079999923706055,795.335,1659.18,0.9639999866485596,753.099,1669.128,1.0
236,956.097,1691.969,0.020999999716877937,924.332,1676.789,0.4580000042915344,845.347,1669.034,0.8550000190734863,795.067,1659.18,0.9940000176429749,753.099,1669.128,1.0
237,,,,924.332,1676.79,0.041999999433755875,892.577,1676.584,0.8299999833106995,794.972,1659.199,0.9390000104904175,748.444,1669.128,0.9990000128746033
238,955.977,1692.031,0.10700000077486038,924.332,1677.414,0.13300000131130219,901.688,1676.919,0.9940000176429749,421.338,1907.821,0.8640000224113464,748.444,1669.128,0.9990000128746033
239,955.977,1692.099,0.4620000123977661,924.332,1682.643,0.5210000276565552,903.109,1676.919,0.9430000185966492,420.647,1907.821,0.5649999976158142,748.15,1668.459,0.9990000128746033
240,955.977,1692.099,0.49000000953674316,884.534,1682.643,0.5680000185966492,908.173,1676.919,0.9169999957084656,419.535,1908.025,0.35100001096725464,748.444,1669.387,0.9990000128746033
241,844.946,1692.099,0.906000018119812,884.534,1681.21,0.9900000095367432,908.173,1676.429,0.7059999704360962,419.535,1907.821,0.9150000214576721,748.886,1669.387,0.996999979019165
242,844.568,1691.877,0.8640000224113464,884.534,1677.414,0.9980000257492065,908.173,1675.982,0.4180000126361847,419.535,1907.821,0.6549999713897705,754.478,1668.234,1.0
243,844.499,1691.832,0.19200000166893005,891.874,1677.19,0.9860000014305115,811.448,1660.022,0.6230000257492065,419.535,1907.868,0.527999997138977,755.848,1667.866,1.0
244,844.568,1691.43,0.0860000029206276,891.874,1677.129,0.9520000219345093,811.427,1659.986,0.44999998807907104,788.007,1908.085,0.574999988079071,755.848,1667.45,1.0
245,844.568,1683.802,0.04100000113248825,891.874,1676.604,0.9769999980926514,811.234,1653.172,0.10700000077486038,843.873,1907.868,0.7039999961853027,755.848,1666.981,0.9990000128746033
246,875.585,1676.212,0.08100000023841858,884.523,1676.132,0.9179999828338623,811.195,1653.005,0.28700000047683716,843.873,1907.868,0.36899998784065247,755.46,1666.645,1.0
247,875.585,1660.898,0.5230000019073486,830.42,1667.055,0.9390000104904175,805.208,1652.976,0.08399999886751175,778.457,1907.854,0.6620000004768372,755.454,1666.608,1.0
248,875.585,1660.522,0.7409999966621399,830.058,1666.787,0.8700000047683716,805.208,1652.976,0.5550000071525574,778.457,1891.978,0.7770000100135803,755.366,1666.981,0.9980000257492065
249,875.51,1660.469,0.328000009059906,819.996,1661.938,0.9869999885559082,804.663,1652.785,0.7480000257492065,777.93,1652.876,0.8149999976158142,748.822,1666.966,1.0
250,868.522,1659.233,0.28700000047683716,819.82,1661.355,0.9559999704360962,796.098,1652.723,0.8399999737739563,777.785,1652.769,0.7509999871253967,747.492,1666.966,0.9990000128746033
251,868.522,1659.233,0.2750000059604645,819.82,1654.905,0.9819999933242798,796.098,1652.785,0.9700000286102295,777.745,1652.769,0.859000027179718,747.492,1667.548,0.9990000128746033
252,780.619,1596.417,0.10899999737739563,819.82,1654.219,0.9879999756813049,795.952,1652.826,0.8939999938011169,777.739,1652.262,0.8930000066757202,747.346,1667.77,1.0
253,868.522,1635.42,0.21699999272823334,819.82,1654.023,0.9959999918937683,795.897,1652.723,0.9710000157356262,777.739,1652.205,0.9629999995231628,747.346,1667.77,0.9990000128746033
254,868.522,1635.42,0.20000000298023224,818.322,1652.367,0.9980000257492065,795.799,1652.723,0.949999988079071,772.554,1652.045,0.9860000014305115,747.346,1668.225,1.0
255,860.503,1635.42,0.8560000061988831,818.322,1649.599,0.9980000257492065,795.897,1652.689,0.8899999856948853,772.554,1651.654,0.968999981880188,747.452,1668.225,0.9990000128746033
256,860.503,1635.42,0.20600000023841858,818.322,1649.599,0.9950000047683716,795.897,1650.702,0.8330000042915344,772.554,1644.641,0.9629999995231628,747.452,1668.225,0.9990000128746033
257,868.175,1643.753,0.7120000123977661,819.207,1645.913,0.996999979019165,796.003,1645.137,0.6159999966621399,772.771,1644.076,0.9610000252723694,747.479,1667.317,0.9990000128746033
258,860.503,1643.753,0.6579999923706055,821.579,1645.633,0.996999979019165,796.202,1644.448,0.9649999737739563,772.771,1644.011,0.9739999771118164,747.479,1666.714,0.9990000128746033
259,860.503,1643.753,0.5820000171661377,821.579,1644.477,0.996999979019165,796.202,1644.351,0.8669999837875366,772.771,1643.975,0.9279999732971191,747.515,1666.184,0.9980000257492065
260,858.613,1636.448,0.9480000138282776,821.579,1643.722,0.9990000128746033,796.202,1644.229,0.6240000128746033,772.805,1643.955,0.8339999914169312,747.721,1666.184,0.9980000257492065
261,858.448,1636.448,0.9959999918937683,820.487,1637.295,0.9990000128746033,796.202,1644.162,0.6359999775886536,772.805,1643.955,0.609000027179718,747.873,1666.184,1.0
